current_speed,current_delay,distance_remaining,historical_delay,previous_station_delay,section_average_speed,weather_factor,congestion_factor,signal_halt_minutes,eta_minutes
49.78,5.478,35.871,5.769,0.958,104.941,1.0,1.35,4.814,74.052
64.044,0.0,82.487,15.363,12.787,98.441,1.0,0.85,3.579,76.051
114.027,25.636,73.096,8.24,3.055,81.093,1.0,1.0,1.348,76.504
34.24,13.593,5.859,1.697,8.198,61.925,1.35,1.0,2.854,32.575
88.754,22.155,170.625,24.799,19.243,68.136,1.0,1.0,4.559,177.101
42.339,9.206,145.045,5.882,5.486,101.317,1.0,1.0,0.221,212.295
60.755,4.802,25.038,19.593,9.211,47.92,1.0,1.35,0.0,56.098
59.615,12.205,60.064,8.685,17.097,53.615,1.0,1.18,6.49,100.507
72.725,9.786,60.929,10.92,1.296,77.519,1.55,1.0,5.302,94.867
97.867,3.949,85.616,16.498,5.872,71.758,1.0,1.08,1.934,86.395
66.639,15.596,160.582,5.369,0.0,79.169,1.18,1.0,3.69,189.304
25.607,23.187,114.686,0.036,14.907,56.028,1.0,1.0,2.225,291.565
113.602,14.472,97.463,0.0,12.812,79.31,1.0,1.08,1.801,94.704
95.891,1.442,142.746,0.0,10.157,58.36,1.0,1.0,2.807,153.101
81.905,0.0,16.01,10.835,10.047,89.554,1.0,1.08,5.048,22.641
45.987,3.232,127.721,2.433,6.034,57.937,1.0,1.35,6.0,240.617
72.495,5.671,58.118,0.0,0.0,63.973,1.0,1.0,0.203,58.813
46.876,5.727,103.198,9.015,3.638,76.765,1.08,1.0,3.259,153.058
34.399,9.576,169.342,20.352,10.369,73.981,1.0,1.08,2.234,332.154
69.845,8.595,72.486,15.367,14.232,81.718,1.18,1.0,6.128,95.233
44.772,4.93,116.767,6.069,7.364,55.552,1.0,1.0,1.188,163.848
102.696,13.721,59.485,7.446,0.0,72.538,1.0,1.18,0.0,70.481
86.227,2.213,9.143,4.076,4.376,75.752,1.08,1.08,2.449,12.775
35.597,23.767,97.449,18.38,0.0,53.831,1.0,1.0,1.205,184.856
39.151,4.385,61.538,12.499,8.603,79.495,1.0,1.08,3.808,112.255
58.541,0.0,9.415,11.438,0.0,52.014,1.18,1.0,0.0,14.86
99.128,11.914,159.824,0.107,12.93,83.823,1.0,1.18,3.714,151.26
49.441,19.962,34.204,2.262,11.101,54.068,1.08,1.08,0.466,67.054
91.617,0.0,87.471,0.0,0.0,99.853,1.0,1.0,0.0,57.738
24.753,8.004,50.813,15.682,5.0,40.729,1.08,1.35,4.576,188.019
81.348,2.348,134.049,11.647,2.13,103.111,1.0,1.0,0.98,105.262
108.563,16.595,164.793,15.283,10.858,103.913,1.35,1.18,6.405,175.625
36.585,0.0,131.016,11.631,3.374,47.318,1.0,1.0,0.847,221.096
40.47,13.941,69.182,15.284,6.478,65.84,1.0,1.0,7.179,123.722
82.378,4.029,157.995,0.0,6.386,102.363,1.08,1.35,4.509,181.188
96.984,22.154,9.854,0.0,0.423,104.729,1.0,1.08,3.489,23.195
90.54,0.0,17.738,17.983,0.0,58.624,1.35,1.08,1.992,33.337
80.735,5.772,105.278,0.0,17.375,66.455,1.08,1.0,0.344,107.967
84.193,14.542,173.127,10.16,13.854,66.509,1.08,1.0,6.308,187.675
104.525,4.317,165.457,11.452,4.636,62.324,1.0,1.08,2.44,177.694
74.501,12.544,143.025,0.0,10.509,103.52,1.55,1.0,0.0,190.893
44.198,6.395,169.728,6.216,0.0,75.779,1.18,1.0,0.588,282.245
55.466,10.969,95.116,1.9,1.353,100.9,1.08,1.0,4.313,122.837
99.263,0.0,35.523,21.212,5.04,98.19,1.0,1.0,3.025,30.207
110.261,13.69,74.289,0.0,14.047,55.719,1.0,0.85,4.653,85.885
93.726,12.419,47.111,14.982,3.097,44.637,1.0,1.0,1.901,75.611
56.836,0.0,78.277,2.124,3.682,53.549,1.0,0.85,1.925,77.477
86.56,10.275,70.308,3.475,4.339,95.976,1.08,1.08,0.0,70.555
66.579,0.0,8.884,8.37,0.0,41.776,1.0,1.08,3.013,18.147
63.195,0.0,44.965,9.104,4.841,88.688,1.0,1.18,3.619,57.324
59.008,19.334,24.852,0.0,10.979,40.669,1.0,1.0,1.56,53.206
107.873,0.0,10.671,0.0,0.239,82.491,1.0,1.18,2.327,14.192
47.577,18.733,21.522,19.6,7.176,61.542,1.0,1.18,5.09,57.949
93.384,0.0,34.517,0.497,12.677,42.852,1.18,1.0,0.0,62.12
106.607,6.534,26.779,0.0,0.0,46.6,1.0,1.08,1.672,46.251
85.912,9.571,20.926,0.619,5.799,81.264,1.0,1.0,4.076,27.981
110.123,27.035,73.436,0.0,7.162,63.247,1.0,1.0,1.713,90.338
114.669,0.0,48.815,19.906,9.321,64.266,1.0,1.0,1.012,51.741
34.002,11.509,126.862,7.198,5.696,48.659,1.08,1.08,1.535,278.007
33.021,9.146,155.184,8.636,1.319,99.848,1.0,1.0,4.271,295.35
80.173,11.165,145.089,10.312,0.0,75.191,1.0,1.0,2.229,129.772
43.471,6.975,151.479,3.308,8.274,88.972,1.0,0.85,0.0,186.383
94.16,17.029,121.555,3.644,0.0,41.798,1.08,1.0,0.0,198.854
104.431,0.0,136.467,12.95,11.773,81.993,1.0,1.18,2.177,126.741
26.302,16.738,160.714,16.078,0.907,45.515,1.0,1.18,4.288,454.326
70.853,3.768,56.849,16.078,2.716,61.261,1.0,1.18,1.401,72.206
107.728,0.0,119.66,2.963,10.853,79.338,1.0,1.0,3.881,96.365
45.48,2.406,53.433,0.092,4.559,57.631,1.35,1.18,0.816,119.163
49.103,1.35,94.146,10.304,0.0,93.673,1.08,1.18,4.166,157.702
48.026,21.159,66.345,0.211,3.598,84.662,1.18,1.08,4.215,129.604
103.234,12.678,38.621,0.0,8.537,81.509,1.0,1.0,5.4,42.905
73.978,8.78,28.049,2.2,2.172,74.932,1.55,1.18,2.857,56.764
37.948,0.0,167.149,13.874,0.818,100.718,1.0,1.0,1.611,270.374
113.261,11.327,86.794,3.942,6.974,78.693,1.0,1.0,2.733,78.285
100.482,5.979,99.631,20.909,13.165,58.028,1.0,1.18,1.172,134.847
52.073,7.428,51.337,1.763,6.854,80.583,1.0,1.0,2.207,70.506
99.873,5.132,100.56,12.149,8.842,49.861,1.0,1.08,0.0,139.787
90.343,6.766,50.012,3.425,5.232,103.614,1.18,1.0,1.219,48.313
36.487,8.606,21.115,13.854,0.0,54.322,1.0,1.0,1.072,44.741
87.68,10.439,133.571,0.0,10.503,68.764,1.0,1.0,1.881,131.523
66.694,2.855,95.26,15.458,0.0,91.323,1.0,1.0,0.0,89.719
86.398,0.0,142.276,8.849,10.023,64.548,1.0,1.0,2.097,139.408
77.041,14.87,6.321,4.632,2.871,70.531,1.18,1.0,0.216,18.406
66.641,16.094,163.835,12.193,7.453,87.072,1.0,1.0,5.01,167.26
36.011,0.0,116.812,0.0,14.462,95.487,1.0,1.18,0.0,237.84
28.776,19.919,10.912,23.297,11.645,85.195,1.0,1.0,3.62,45.543
107.016,0.798,57.465,6.253,6.643,54.891,1.08,1.18,3.074,92.543
36.715,1.185,169.679,11.639,2.298,75.616,1.18,1.0,2.308,333.527
29.643,15.922,33.814,13.269,5.656,93.124,1.0,1.35,0.0,110.012
101.264,9.325,93.358,16.4,5.923,89.813,1.0,1.0,3.722,77.0
32.568,0.763,150.502,4.102,5.099,96.01,1.0,1.0,3.865,281.595
26.372,0.0,2.102,0.0,7.622,64.533,1.08,1.0,0.338,7.268
69.88,0.0,169.905,15.666,3.029,102.537,1.08,1.0,0.0,159.819
67.474,14.483,38.827,0.799,1.63,92.315,1.0,1.08,0.759,50.032
55.494,18.64,37.369,7.861,2.817,60.445,1.18,1.18,1.731,75.566
48.687,0.0,4.915,8.235,11.385,55.892,1.0,1.0,0.0,10.852
64.013,28.183,11.14,1.497,9.441,67.027,1.0,1.0,1.641,31.611
61.171,17.52,65.15,0.0,4.461,78.885,1.35,1.18,0.646,119.624
38.381,13.61,31.538,6.777,3.849,99.929,1.0,1.0,0.808,61.039
58.324,7.708,83.932,2.274,1.596,91.903,1.0,1.0,4.189,97.887
66.314,10.958,8.436,0.0,2.952,89.637,1.55,1.35,2.517,31.684
61.787,18.203,49.545,18.131,15.382,86.965,1.0,1.0,1.993,69.455
48.776,0.0,36.62,3.492,6.58,101.981,1.0,1.0,1.379,48.554
26.292,7.831,49.26,4.059,5.241,95.825,1.0,1.35,5.135,166.301
27.597,0.0,162.094,0.0,13.849,69.874,1.0,1.0,0.0,357.997
51.407,0.0,95.754,0.0,0.0,83.221,1.0,1.08,3.9,122.39
43.303,4.704,79.229,25.789,0.0,92.971,1.55,0.85,7.96,161.569
44.476,0.0,100.793,10.146,1.504,93.564,1.35,1.0,3.072,191.917
71.51,0.159,134.169,10.485,8.118,63.595,1.0,1.35,3.489,182.74
104.484,11.514,147.081,12.136,10.595,68.316,1.0,1.35,4.038,194.815
103.515,0.0,172.573,2.698,7.884,71.971,1.0,1.0,1.034,147.988
55.801,15.492,16.613,7.299,4.249,45.387,1.0,1.0,7.375,44.733
96.769,14.252,178.547,7.066,16.508,82.118,1.0,1.08,7.275,164.268
74.34,0.0,160.933,5.912,6.481,42.628,1.0,1.35,0.0,309.239
38.264,12.766,71.574,6.844,0.0,51.046,1.0,1.18,0.996,144.822
77.586,11.579,116.537,5.887,2.435,56.899,1.0,1.08,6.795,150.407
83.176,0.471,146.228,14.398,2.458,85.169,1.0,1.18,5.992,136.021
49.386,36.764,44.841,9.761,7.803,61.23,1.0,1.08,3.356,91.965
62.647,9.947,15.073,0.0,0.0,49.706,1.0,1.0,0.826,23.132
72.451,0.0,168.864,9.265,11.578,78.199,1.0,1.0,2.792,147.471
22.981,12.554,46.888,15.651,1.71,95.449,1.08,1.0,0.643,146.22
111.836,14.596,58.032,15.92,1.071,67.453,1.08,0.85,3.482,60.082
59.501,20.398,177.93,20.326,5.512,71.648,1.35,1.18,5.668,313.957
93.232,0.0,128.623,9.398,0.0,81.05,1.0,1.0,3.668,98.682
40.051,6.999,119.242,0.0,0.0,61.614,1.55,1.08,1.69,308.592
110.233,1.075,82.982,5.058,0.0,92.018,1.0,1.08,4.482,65.726
58.697,0.0,142.947,9.617,16.995,80.758,1.0,1.0,0.398,151.031
62.681,20.264,118.066,12.606,6.043,59.518,1.35,1.0,2.239,184.95
23.852,0.0,81.966,12.115,15.442,101.881,1.0,1.18,1.662,250.375
67.666,5.006,143.444,2.64,1.047,101.919,1.0,0.85,3.871,116.007
82.822,10.866,22.625,30.985,0.03,58.691,1.0,1.0,1.768,37.58
81.45,4.259,5.683,16.118,12.271,101.528,1.0,1.08,1.504,13.598
106.066,26.949,31.175,17.669,2.261,53.266,1.0,0.85,4.911,60.4
101.038,5.81,44.64,9.549,0.0,40.216,1.35,1.35,4.674,138.611
31.537,3.018,140.758,7.883,2.612,89.79,1.0,1.18,1.134,321.723
37.984,15.895,131.106,16.435,0.566,101.421,1.55,1.18,3.988,402.081
52.5,18.562,124.736,30.091,5.256,73.936,1.0,1.0,0.455,162.242
68.68,3.328,39.8,11.186,12.95,92.768,1.08,1.08,8.909,60.185
41.541,0.0,164.493,7.485,0.0,82.707,1.0,0.85,4.403,207.548
53.765,8.252,168.238,2.073,0.0,104.198,1.18,1.35,3.451,312.348
100.087,12.019,101.931,9.888,0.0,78.652,1.08,1.0,2.76,96.925
99.347,6.183,57.546,9.921,0.504,60.609,1.18,0.85,0.59,69.503
33.007,13.216,69.565,12.98,2.992,56.788,1.0,0.85,2.804,121.727
22.16,15.881,60.34,3.162,0.0,103.782,1.35,1.08,3.824,218.124
29.04,12.852,61.414,3.723,7.527,57.173,1.0,1.0,6.339,145.53
71.424,0.0,146.461,0.0,2.617,95.851,1.08,1.0,0.75,134.275
105.056,17.112,9.251,2.923,2.402,88.9,1.0,0.85,0.892,21.166
30.149,3.802,85.522,0.573,10.743,71.004,1.0,1.08,0.0,188.388
27.791,0.0,117.43,0.252,4.247,50.945,1.0,1.08,2.283,279.989
102.063,29.959,178.157,16.728,5.242,73.129,1.0,1.18,2.913,200.407
72.019,4.738,39.559,2.466,0.0,43.859,1.0,1.08,2.229,66.318
43.658,3.619,24.187,0.0,9.168,95.649,1.0,1.35,1.662,54.822
44.029,4.797,34.816,3.87,3.477,48.332,1.0,1.35,1.819,73.649
84.986,0.0,40.828,17.121,3.021,48.643,1.08,1.08,2.756,66.261
30.161,5.18,27.7,0.0,8.613,53.412,1.0,1.08,1.148,65.973
39.147,0.0,38.807,0.0,14.66,81.278,1.18,1.08,0.0,81.283
61.558,17.473,79.126,18.713,10.003,56.387,1.0,1.0,0.0,102.785
46.927,13.262,138.892,0.0,6.703,51.509,1.0,1.0,1.986,191.273
39.088,15.72,151.425,5.559,0.0,96.15,1.0,1.18,2.971,289.474
113.717,0.206,116.256,10.88,8.737,75.864,1.0,1.0,6.061,104.112
69.066,31.161,73.861,14.739,15.041,60.164,1.0,1.0,5.435,110.267
101.306,1.917,166.549,16.914,1.023,77.337,1.55,0.85,4.243,182.492
85.516,14.556,103.095,7.048,8.985,76.002,1.08,1.0,3.685,106.094
79.74,0.0,172.996,0.105,2.754,83.539,1.0,1.08,4.084,144.997
101.491,0.0,137.089,5.11,0.0,63.197,1.08,1.0,3.691,146.773
102.322,3.588,75.4,10.105,4.941,53.322,1.08,1.35,1.742,134.848
90.112,7.092,19.24,24.886,0.0,54.201,1.08,1.18,6.343,45.593
107.739,5.243,18.645,6.979,13.104,79.765,1.08,1.35,2.988,36.894
46.323,4.948,136.804,0.0,0.0,50.857,1.18,1.18,3.13,257.827
41.786,14.963,2.017,0.823,0.0,77.419,1.08,1.0,4.349,20.892
113.167,14.566,120.779,20.913,5.181,77.161,1.0,1.18,3.346,131.084
25.821,15.913,112.119,19.617,6.897,69.215,1.08,1.0,2.654,297.411
99.301,10.952,124.449,2.926,2.349,68.068,1.0,1.0,3.435,122.66
28.059,0.0,15.032,0.0,8.26,50.24,1.08,1.0,1.713,36.033
103.964,0.0,162.363,0.0,0.388,74.506,1.0,1.18,1.671,155.467
40.481,0.0,32.64,11.499,0.0,69.189,1.0,1.08,6.101,59.699
99.384,9.58,54.605,0.0,11.658,52.758,1.18,1.0,4.071,90.465
70.687,13.419,101.692,0.0,10.343,95.716,1.08,1.18,3.99,127.943
103.201,26.772,44.806,11.959,2.733,91.931,1.0,0.85,2.116,47.144
44.808,7.305,149.404,15.938,6.903,75.679,1.18,1.0,3.348,247.329
28.491,0.0,80.738,12.33,13.88,49.608,1.0,1.08,4.374,195.627
23.145,7.587,6.863,6.097,3.857,40.749,1.18,0.85,0.721,29.652
96.757,17.045,16.709,25.419,13.561,78.08,1.0,1.0,4.729,37.415
77.463,0.0,177.936,2.404,13.272,86.75,1.18,1.0,2.047,170.74
35.131,1.869,28.334,0.0,3.312,75.475,1.08,1.0,5.101,60.593
79.057,0.626,69.541,15.271,6.609,42.76,1.0,1.08,4.292,115.05
43.333,0.237,62.785,14.368,0.0,62.448,1.0,1.0,2.079,92.604
41.645,14.389,119.716,0.0,13.3,60.907,1.18,1.0,5.863,224.099
79.377,0.0,39.009,15.424,0.0,43.447,1.18,0.85,1.257,57.509
109.167,0.0,34.888,12.805,6.868,100.102,1.0,1.0,0.0,26.877
31.805,22.01,96.214,7.35,4.356,76.127,1.0,1.35,7.182,268.452
68.988,8.226,137.966,4.132,4.613,64.576,1.0,1.0,5.614,142.269
78.812,0.0,32.415,1.835,4.252,59.185,1.0,1.0,0.265,31.888
54.984,15.672,96.041,8.55,10.032,87.14,1.08,0.85,5.212,113.995
47.704,0.0,71.399,17.547,5.579,103.844,1.0,1.0,0.0,94.541
52.293,22.879,54.302,24.039,1.652,84.407,1.0,0.85,0.726,75.225
46.58,12.692,104.476,0.0,13.98,58.889,1.08,1.0,0.637,156.255
36.953,3.93,61.016,15.823,3.844,103.849,1.18,0.85,2.12,108.653
85.249,9.564,153.828,24.783,7.606,43.739,1.0,1.18,6.3,269.482
87.343,16.69,41.494,9.342,7.162,65.657,1.0,1.08,0.0,55.807
94.8,12.256,109.949,17.177,2.288,75.385,1.0,1.0,1.429,100.299
103.826,14.413,130.758,24.225,1.353,95.563,1.0,1.0,2.603,97.559
56.987,0.0,91.122,12.586,13.309,70.011,1.0,1.0,0.0,103.778
22.793,0.0,140.597,10.191,7.031,46.938,1.0,1.35,2.926,479.863
64.866,2.167,48.972,28.742,12.038,85.685,1.0,0.85,4.764,51.659
54.951,3.22,25.839,13.455,6.845,91.485,1.0,1.0,0.0,33.828
47.249,0.0,42.2,12.495,9.191,75.05,1.08,1.0,0.012,64.098
109.452,22.069,92.042,14.847,7.929,79.427,1.0,1.0,6.789,98.04
86.065,0.0,54.323,5.991,4.798,95.723,1.08,1.18,0.0,51.482
57.572,17.929,142.75,18.788,7.651,68.299,1.0,1.0,2.579,168.27
24.005,1.315,178.266,6.316,0.0,52.541,1.0,1.18,5.581,536.031
63.285,8.986,134.639,11.022,7.19,60.825,1.0,1.18,0.177,170.806
68.362,0.0,103.823,8.422,0.0,51.921,1.35,1.08,3.871,186.863
47.588,6.097,22.617,3.614,12.195,102.603,1.18,1.35,3.231,58.928
42.555,6.973,164.465,0.0,1.539,96.084,1.08,1.08,3.414,280.838
55.203,11.27,5.214,11.175,0.0,84.922,1.55,1.08,4.25,28.57
74.538,0.654,129.208,8.783,7.147,100.773,1.0,1.0,0.409,109.774
79.326,4.312,156.785,0.0,0.0,92.525,1.08,1.08,2.497,142.329
92.303,2.453,17.959,6.377,6.651,95.523,1.08,1.0,0.0,18.849
47.969,18.295,159.946,0.0,0.502,90.199,1.18,1.35,3.664,338.779
99.723,11.299,41.699,0.0,0.0,92.46,1.55,0.85,3.559,50.464
73.001,6.503,115.963,0.0,6.659,50.075,1.35,1.08,3.286,216.042
73.358,1.044,42.604,2.586,0.0,104.655,1.08,1.18,0.0,45.15
73.31,6.147,147.742,6.864,5.46,41.137,1.0,1.0,0.0,217.745
105.714,25.751,79.278,9.703,6.302,76.807,1.08,1.0,0.305,89.995
28.882,19.712,103.979,0.673,12.01,75.79,1.35,1.0,0.0,308.985
29.334,9.877,159.047,0.0,2.881,93.99,1.35,1.0,4.336,455.039
57.874,0.0,106.595,9.257,0.0,49.682,1.0,1.18,5.222,157.719
35.603,2.063,2.174,0.0,0.0,88.902,1.0,1.35,0.02,13.25
56.783,26.69,16.456,10.837,12.737,53.134,1.18,1.18,7.917,60.265
55.643,20.35,117.395,12.44,13.797,43.639,1.0,1.0,4.097,185.738
38.61,20.643,80.91,3.221,6.77,77.86,1.08,1.0,2.425,155.208
67.051,16.287,52.107,17.79,1.875,68.775,1.0,1.18,3.06,73.241
52.732,0.0,18.388,15.943,0.0,76.105,1.18,1.35,8.371,46.61
73.715,8.372,13.889,5.31,13.287,100.612,1.0,1.35,1.571,30.185
28.473,18.427,167.787,0.0,15.796,48.623,1.0,1.18,0.671,436.687
108.081,29.82,38.475,6.573,3.939,70.177,1.0,1.0,1.699,57.289
98.391,18.269,58.561,0.0,6.519,103.67,1.55,1.0,3.377,78.261
104.683,0.0,56.663,0.0,8.858,75.437,1.0,1.18,5.204,61.807
97.659,10.852,52.687,15.291,7.146,68.025,1.08,1.18,0.497,74.93
108.13,0.0,133.883,7.021,7.043,98.828,1.18,1.08,2.138,113.269
75.954,0.0,20.216,10.373,11.809,93.776,1.55,1.0,0.0,32.23
66.674,9.066,109.956,15.386,10.643,87.53,1.0,1.18,0.0,130.306
84.746,2.903,7.19,8.761,14.907,60.699,1.35,0.85,3.001,18.097
88.322,18.988,123.173,6.694,3.122,67.865,1.35,1.0,0.375,162.05
33.922,17.772,66.985,16.977,5.106,91.506,1.0,1.18,3.992,163.982
51.15,1.645,178.603,0.0,10.397,50.349,1.55,1.35,3.035,458.093
34.282,0.0,117.932,9.869,4.102,44.736,1.0,1.0,0.553,210.822
76.446,9.118,107.133,0.737,0.0,42.563,1.0,1.0,3.784,162.19
104.757,8.595,60.897,17.66,6.73,42.456,1.08,1.08,0.0,110.882
76.831,6.628,92.31,11.077,9.029,84.941,1.08,1.0,1.156,86.273
46.939,0.0,99.133,0.0,7.861,69.371,1.35,1.08,0.651,190.914
37.009,2.898,73.494,10.356,6.051,98.188,1.0,1.08,0.0,134.08
111.535,25.196,113.752,16.219,3.832,44.126,1.0,1.0,4.309,181.912
106.955,18.76,129.9,19.483,1.645,72.877,1.0,1.08,5.19,138.597
84.748,0.0,116.552,1.149,0.0,40.043,1.0,1.08,4.989,192.747
102.44,6.745,71.447,0.0,3.385,89.112,1.08,1.0,2.665,61.417
90.915,4.336,49.761,11.006,11.66,95.411,1.0,1.0,5.118,48.053
78.082,22.474,45.899,3.369,4.224,52.07,1.18,1.18,0.0,94.085
71.887,31.402,103.922,13.499,8.689,98.599,1.0,1.08,3.802,123.31
92.342,18.543,167.925,24.326,0.0,86.957,1.0,1.35,6.566,183.615
52.616,23.158,124.186,19.713,12.133,79.516,1.35,1.0,1.983,215.902
22.438,31.526,94.37,1.693,4.006,81.978,1.0,1.0,2.359,275.908
41.3,0.0,113.807,15.75,11.161,52.62,1.0,1.0,3.465,173.699
65.716,0.0,10.346,5.314,0.865,71.476,1.0,1.18,1.822,16.118
50.898,16.307,60.165,5.211,7.523,69.489,1.08,1.0,5.562,94.223
65.206,8.784,95.365,15.409,6.094,94.982,1.35,1.0,1.959,134.548
81.115,0.0,171.169,7.564,3.451,47.092,1.0,1.0,0.0,217.299
31.591,23.094,86.174,11.793,9.632,78.463,1.0,1.0,4.346,189.193
101.363,0.0,30.977,11.68,9.076,62.641,1.18,1.18,1.993,50.558
50.823,10.871,92.146,0.0,0.276,90.24,1.0,1.0,3.158,118.539
90.376,15.723,98.36,1.315,11.762,83.505,1.55,1.18,1.254,152.093
78.297,29.209,24.944,2.416,15.751,51.555,1.0,1.0,1.687,56.783
103.837,22.728,144.689,2.979,8.112,42.787,1.08,1.0,3.627,240.845
103.35,14.142,149.22,0.0,5.575,97.4,1.0,0.85,2.448,92.149
72.777,21.574,19.866,1.872,16.061,51.84,1.0,1.0,0.0,38.5
66.61,15.074,153.361,6.66,0.0,72.473,1.0,1.35,3.837,204.291
20.605,3.541,93.726,6.658,1.374,63.809,1.0,1.0,5.098,281.367
96.512,14.619,98.719,0.0,5.791,51.237,1.0,1.0,3.238,130.173
48.963,6.998,69.134,10.467,5.133,46.019,1.0,1.0,4.372,104.698
64.003,0.0,31.381,8.714,10.654,41.575,1.18,1.18,3.943,72.223
90.949,9.098,113.737,0.0,5.594,63.607,1.18,1.35,1.456,186.415
68.538,0.0,121.222,11.934,0.0,90.409,1.0,1.0,1.32,110.395
31.488,17.784,13.271,4.964,1.314,70.47,1.18,1.08,5.449,51.75
111.829,5.178,166.844,11.375,0.0,102.185,1.0,1.08,1.262,116.655
89.616,0.0,118.99,0.0,0.624,91.961,1.0,1.0,2.613,83.499
82.065,0.0,45.525,0.0,7.216,85.661,1.0,1.0,5.183,37.472
90.026,8.984,40.958,9.368,0.364,97.363,1.35,1.0,2.383,50.935
97.023,7.014,110.796,2.015,0.0,90.371,1.18,1.0,3.847,97.472
26.639,13.708,45.875,14.312,1.072,43.603,1.0,1.0,4.442,121.26
105.061,0.0,105.165,0.637,5.149,61.247,1.18,1.08,3.83,140.953
57.728,18.305,155.61,2.287,3.901,91.388,1.35,1.0,0.0,233.69
109.274,0.0,94.315,6.614,2.589,97.514,1.08,1.08,3.808,73.034
37.542,16.647,72.194,21.157,9.272,81.433,1.08,1.35,3.022,190.922
46.422,0.0,166.213,0.0,9.81,59.637,1.0,0.85,0.082,185.39
39.955,2.869,161.94,8.158,4.047,87.317,1.0,1.0,3.15,247.781
75.754,4.287,6.277,15.624,0.0,62.636,1.0,1.08,0.0,13.001
59.481,8.937,39.454,4.059,3.531,70.556,1.55,1.0,3.701,77.132
34.42,1.994,23.018,0.0,0.0,53.471,1.08,0.85,2.958,39.364
28.477,0.0,73.68,10.469,7.753,47.326,1.0,1.08,0.0,172.919
82.863,14.052,137.271,4.81,0.0,100.159,1.0,1.0,0.016,108.35
70.934,11.788,83.051,17.451,0.0,82.922,1.08,1.0,2.661,88.788
29.544,2.277,142.591,0.0,8.452,58.489,1.0,1.08,4.122,322.025
47.238,7.356,151.518,0.0,0.0,48.372,1.0,1.35,2.102,266.678
26.272,10.369,118.618,1.772,0.972,88.237,1.0,1.08,0.011,300.557
29.231,8.04,23.12,5.662,11.22,102.978,1.0,1.0,1.239,58.795
107.782,27.532,6.814,0.985,5.244,53.781,1.55,1.35,2.357,43.808
35.386,12.437,90.085,17.049,8.001,55.002,1.0,1.08,4.858,183.402
101.887,13.695,42.62,11.641,0.0,41.455,1.0,1.0,0.0,75.312
85.023,0.0,41.487,5.382,0.233,81.733,1.0,1.0,0.0,28.854
58.526,1.88,164.729,1.094,9.031,72.265,1.0,1.0,1.324,170.851
55.337,0.0,32.702,7.224,11.855,67.636,1.0,1.18,2.664,51.953
30.503,11.516,138.91,0.0,6.353,76.071,1.35,1.18,2.803,450.587
57.871,6.473,18.017,12.07,11.151,89.624,1.0,1.0,3.751,28.98
62.537,2.897,7.426,0.0,3.104,49.629,1.0,0.85,0.0,8.989
63.885,10.191,16.188,22.443,8.587,54.897,1.0,1.0,2.203,34.256
96.098,20.749,127.324,8.602,8.074,51.374,1.0,1.0,4.964,169.397
44.107,12.756,23.448,12.326,5.137,41.929,1.08,1.18,3.365,62.068
98.146,7.716,80.227,15.578,0.0,99.765,1.0,1.08,5.118,63.506
86.45,5.097,7.711,15.06,4.229,70.875,1.0,1.0,1.081,16.818
91.734,0.0,11.003,0.741,8.249,91.682,1.0,1.08,3.761,12.269
109.44,1.584,129.253,7.723,0.0,44.416,1.08,1.0,4.166,195.788
114.761,21.251,141.633,9.886,0.0,44.276,1.0,1.18,2.634,248.771
57.525,0.0,178.166,0.0,0.0,79.397,1.0,1.08,0.982,199.371
56.311,0.0,54.086,11.169,8.395,76.175,1.0,0.85,3.249,54.686
42.163,8.991,59.373,12.342,13.95,51.323,1.55,1.08,0.175,156.246
106.637,23.7,81.4,8.16,8.057,104.719,1.0,1.35,2.149,87.398
64.391,6.048,147.927,2.251,4.072,73.512,1.0,0.85,4.123,128.934
22.606,27.113,113.743,17.403,18.263,92.211,1.18,1.0,0.45,382.331
74.298,0.0,159.521,8.638,0.0,78.706,1.0,1.0,8.074,137.758
89.441,30.362,113.421,2.952,0.0,74.938,1.18,1.35,2.641,176.325
48.891,0.0,136.894,0.0,8.724,48.986,1.0,1.0,5.067,173.951
61.834,14.139,79.905,7.357,6.763,72.945,1.0,1.0,0.922,90.097
100.046,8.741,69.684,16.262,9.116,94.738,1.0,1.08,3.694,63.486
104.644,11.487,107.097,0.0,0.0,83.832,1.0,1.08,4.782,92.737
83.676,23.025,120.296,9.259,5.551,95.116,1.0,1.08,2.369,117.97
95.061,28.626,65.121,11.684,2.655,67.529,1.0,1.18,1.609,92.822
51.664,0.0,21.048,16.577,1.676,64.53,1.18,1.08,1.7,37.299
80.8,5.577,166.868,0.768,0.447,97.51,1.0,1.0,1.122,128.751
63.041,6.528,13.527,17.236,5.561,60.306,1.0,1.0,4.548,26.573
92.205,3.015,74.38,5.906,0.0,93.659,1.18,1.0,2.454,61.773
67.672,5.338,158.7,11.02,8.528,79.915,1.0,1.35,2.893,201.535
74.696,15.783,112.937,9.621,7.501,67.619,1.0,1.08,6.617,129.411
91.772,0.0,147.046,23.256,4.891,78.98,1.08,1.0,3.301,132.564
104.972,15.376,176.62,8.666,2.494,62.212,1.0,1.18,2.341,218.598
106.111,8.826,55.772,9.537,7.441,58.097,1.0,1.0,3.913,71.1
47.469,5.05,102.965,8.668,5.243,41.837,1.35,1.08,0.05,224.798
44.576,2.844,136.035,0.134,0.0,74.986,1.35,1.08,4.214,274.821
